time,Vout
3.082E-06,0.500283369
3.092E-06,0.500274233
3.102E-06,0.500265842
3.112E-06,0.500258132
3.122E-06,0.500251043
3.132E-06,0.500244524
3.142E-06,0.500238527
3.152E-06,0.500233008
3.162E-06,0.500227929
3.172E-06,0.500223253
3.182E-06,0.500218948
3.192E-06,0.500214983
3.202E-06,0.500211331
3.212E-06,0.500207967
3.222E-06,0.500204868
3.232E-06,0.500202012
3.242E-06,0.500199381
3.252E-06,0.500196957
3.262E-06,0.500194722
3.272E-06,0.500192663
3.282E-06,0.500190765
3.292E-06,0.500189016
3.302E-06,0.500187403
3.312E-06,0.500185917
3.322E-06,0.500184547
3.332E-06,0.500183283
3.342E-06,0.500182119
3.352E-06,0.500181045
3.362E-06,0.500180055
3.372E-06,0.500179142
3.382E-06,0.5001783
3.392E-06,0.500177524
3.402E-06,0.500176809
3.412E-06,0.500176149
3.422E-06,0.500175541
3.432E-06,0.50017498
3.442E-06,0.500174463
3.452E-06,0.500173986
3.462E-06,0.500173546
3.472E-06,0.500173141
3.482E-06,0.500172767
3.492E-06,0.500172422
3.502E-06,0.500172104
3.512E-06,0.500171811
3.522E-06,0.500171541
3.532E-06,0.500171292
3.542E-06,0.500171062
3.552E-06,0.50017085
3.562E-06,0.500170655
3.572E-06,0.500170474
3.582E-06,0.500170308
3.592E-06,0.500170155
3.602E-06,0.500170014
3.612E-06,0.500169883
3.622E-06,0.500169763
3.632E-06,0.500169652
3.642E-06,0.50016955
3.652E-06,0.500169456
3.662E-06,0.500169369
3.672E-06,0.500169289
3.682E-06,0.500169215
3.692E-06,0.500169147
3.702E-06,0.500169084
3.712E-06,0.500169026
3.722E-06,0.500168972
3.732E-06,0.500168923
3.742E-06,0.500168878
3.752E-06,0.500168836
3.762E-06,0.500168797
3.772E-06,0.500168762
3.782E-06,0.500168729
3.792E-06,0.500168699
3.802E-06,0.500168671
3.812E-06,0.500168645
3.822E-06,0.500168622
3.832E-06,0.5001686
3.842E-06,0.500168579
3.852E-06,0.50016856
3.862E-06,0.500168543
3.872E-06,0.500168527
3.882E-06,0.500168513
3.892E-06,0.500168499
3.902E-06,0.500168487
3.912E-06,0.500168475
3.922E-06,0.500168465
3.932E-06,0.500168455
3.942E-06,0.500168446
3.952E-06,0.500168438
3.962E-06,0.50016843
3.972E-06,0.500168423
3.982E-06,0.500168416
3.992E-06,0.50016841
4E-06,0.500168406
