time,Vout
2.035E-06,0.865657439
2.045E-06,0.868991519
2.055E-06,0.872311959
2.065E-06,0.875619971
2.075E-06,0.878916561
2.085E-06,0.882203068
2.095E-06,0.885481495
2.105E-06,0.888755419
2.115E-06,0.892031929
2.125E-06,0.895320744
2.135E-06,0.898602134
2.145E-06,0.901718685
2.155E-06,0.904434369
2.165E-06,0.906779438
2.175E-06,0.908966789
2.185E-06,0.911079687
2.195E-06,0.913119069
2.205E-06,0.91508714
2.215E-06,0.916988705
2.225E-06,0.918826407
2.235E-06,0.920603338
2.245E-06,0.922322466
2.255E-06,0.92398649
2.265E-06,0.92559796
2.275E-06,0.927159283
2.285E-06,0.928672714
2.295E-06,0.930140377
2.305E-06,0.931564274
2.315E-06,0.93294629
2.325E-06,0.934288202
2.335E-06,0.935591689
2.345E-06,0.936858337
2.355E-06,0.938089645
2.365E-06,0.939287029
2.375E-06,0.94045183
2.385E-06,0.941585321
2.395E-06,0.942688704
2.405E-06,0.943763123
2.415E-06,0.944809661
2.425E-06,0.945829348
2.435E-06,0.946823162
2.445E-06,0.947792034
2.455E-06,0.948736849
2.465E-06,0.949658451
2.475E-06,0.950557642
2.485E-06,0.951435189
2.495E-06,0.952291821
2.505E-06,0.953128235
2.515E-06,0.953945098
2.525E-06,0.954743045
2.535E-06,0.955522685
2.545E-06,0.956284598
2.555E-06,0.957029343
2.565E-06,0.957757451
2.575E-06,0.958469434
2.585E-06,0.959165781
2.595E-06,0.959846962
2.605E-06,0.960513427
2.615E-06,0.961165608
2.625E-06,0.961803921
2.635E-06,0.962428765
2.645E-06,0.963040523
2.655E-06,0.963639564
2.665E-06,0.964226243
2.675E-06,0.964800902
2.685E-06,0.965363869
2.695E-06,0.965915461
2.705E-06,0.966455983
2.715E-06,0.96698573
2.725E-06,0.967504985
2.735E-06,0.968014023
2.745E-06,0.968513107
2.755E-06,0.969002493
2.765E-06,0.969482427
2.775E-06,0.969953148
2.785E-06,0.970414884
2.795E-06,0.970867859
2.805E-06,0.971312288
2.815E-06,0.971748378
2.825E-06,0.972176332
2.835E-06,0.972596345
2.845E-06,0.973008604
2.855E-06,0.973413293
2.865E-06,0.973810589
2.875E-06,0.974200665
2.885E-06,0.974583685
2.895E-06,0.974959813
2.905E-06,0.975329203
2.915E-06,0.975692009
2.925E-06,0.976048377
2.935E-06,0.976398452
2.945E-06,0.976742371
2.955E-06,0.97708027
2.965E-06,0.97741228
2.975E-06,0.977738528
2.985E-06,0.978059139
2.995E-06,0.978374232
3.005E-06,0.978683925
3.015E-06,0.978988331
3.025E-06,0.979287562
3.035E-06,0.979581724
3.045E-06,0.979870924
3.055E-06,0.980155263
3.065E-06,0.98043484
3.075E-06,0.980709753
3.085E-06,0.980980095
3.095E-06,0.981245959
3.105E-06,0.981507433
3.115E-06,0.981764606
3.125E-06,0.982017562
3.135E-06,0.982266385
3.145E-06,0.982511154
3.155E-06,0.982751949
3.165E-06,0.982988847
3.175E-06,0.983221922
3.185E-06,0.983451249
3.195E-06,0.983676898
3.205E-06,0.98389894
3.215E-06,0.984117442
3.225E-06,0.98433247
3.235E-06,0.984544091
3.245E-06,0.984752366
3.255E-06,0.984957359
3.265E-06,0.985159129
3.275E-06,0.985357736
3.285E-06,0.985553238
3.295E-06,0.98574569
3.305E-06,0.985935149
3.315E-06,0.986121669
3.325E-06,0.986305301
3.335E-06,0.986486098
3.345E-06,0.986664109
3.355E-06,0.986839386
3.365E-06,0.987011975
3.375E-06,0.987181925
3.385E-06,0.987349281
3.395E-06,0.987514089
3.405E-06,0.987676393
3.415E-06,0.987836237
3.425E-06,0.987993663
3.435E-06,0.988148712
3.445E-06,0.988301426
3.455E-06,0.988451843
3.465E-06,0.988600004
3.475E-06,0.988745947
3.485E-06,0.988889708
3.495E-06,0.989031326
3.505E-06,0.989170835
3.515E-06,0.989308271
3.525E-06,0.989443669
3.535E-06,0.989577062
3.545E-06,0.989708484
3.555E-06,0.989837968
3.565E-06,0.989965544
3.575E-06,0.990091245
3.585E-06,0.990215101
3.595E-06,0.990337143
3.605E-06,0.990457399
3.615E-06,0.990575899
3.625E-06,0.990692672
3.635E-06,0.990807744
3.645E-06,0.990921144
3.655E-06,0.991032899
3.665E-06,0.991143034
3.675E-06,0.991251575
3.685E-06,0.991358548
3.695E-06,0.991463978
3.705E-06,0.991567889
3.715E-06,0.991670305
3.725E-06,0.99177125
3.735E-06,0.991870747
3.745E-06,0.991968818
3.755E-06,0.992065486
3.765E-06,0.992160772
3.775E-06,0.992254699
3.785E-06,0.992347288
3.795E-06,0.992438558
3.805E-06,0.99252853
3.815E-06,0.992617225
3.825E-06,0.992704662
3.835E-06,0.992790861
3.845E-06,0.992875839
3.855E-06,0.992959617
3.865E-06,0.993042212
3.875E-06,0.993123643
3.885E-06,0.993203926
3.895E-06,0.99328308
3.905E-06,0.993361121
3.915E-06,0.993438066
3.925E-06,0.993513933
3.935E-06,0.993588736
3.945E-06,0.993662492
3.955E-06,0.993735217
3.965E-06,0.993806927
3.975E-06,0.993877635
3.985E-06,0.993947358
3.995E-06,0.99401611
4.005E-06,0.994083904
4.015E-06,0.994150757
4.025E-06,0.99421668
4.035E-06,0.994281689
4.045E-06,0.994345796
4.055E-06,0.994409016
4.065E-06,0.99447136
4.075E-06,0.994532842
4.085E-06,0.994593474
4.095E-06,0.99465327
4.105E-06,0.99471224
4.115E-06,0.994770398
4.125E-06,0.994827755
4.135E-06,0.994884322
4.145E-06,0.994940112
4.155E-06,0.994995135
4.165E-06,0.995049402
4.175E-06,0.995102925
4.185E-06,0.995155714
4.195E-06,0.99520778
4.205E-06,0.995259133
4.215E-06,0.995309783
4.225E-06,0.995359741
4.235E-06,0.995409016
4.245E-06,0.995457618
4.255E-06,0.995505558
4.265E-06,0.995552843
4.275E-06,0.995599485
4.285E-06,0.995645491
4.295E-06,0.995690871
