Iout,V1,V2,Vout
-3.63758382E-07,0.39579,0.5,0.9
-3.63757643E-07,0.3958,0.5,0.9
-3.63757039E-07,0.39581,0.5,0.9
-3.63756214E-07,0.39582,0.5,0.9
-3.63755561E-07,0.39583,0.5,0.9
-3.63754914E-07,0.39584,0.5,0.9
-3.63754218E-07,0.39585,0.5,0.9
-3.6375355E-07,0.39586,0.5,0.9
-3.63752818E-07,0.39587,0.5,0.9
-3.63752115E-07,0.39588,0.5,0.9
-3.63751489E-07,0.39589,0.5,0.9
-3.63750807E-07,0.3959,0.5,0.9
-3.63750054E-07,0.39591,0.5,0.9
-3.63749344E-07,0.39592,0.5,0.9
-3.63748619E-07,0.39593,0.5,0.9
-3.63747894E-07,0.39594,0.5,0.9
-3.63747276E-07,0.39595,0.5,0.9
-3.63746544E-07,0.39596,0.5,0.9
-3.63745926E-07,0.39597,0.5,0.9
-3.63745173E-07,0.39598,0.5,0.9
-3.63744448E-07,0.39599,0.5,0.9
-3.63743759E-07,0.396,0.5,0.9
-3.63743055E-07,0.39601,0.5,0.9
-3.6374233E-07,0.39602,0.5,0.9
-3.63741655E-07,0.39603,0.5,0.9
-3.63740895E-07,0.39604,0.5,0.9
-3.6374022E-07,0.39605,0.5,0.9
-3.63739581E-07,0.39606,0.5,0.9
-3.63738863E-07,0.39607,0.5,0.9
-3.63738181E-07,0.39608,0.5,0.9
-3.6373747E-07,0.39609,0.5,0.9
-3.6373681E-07,0.3961,0.5,0.9
-3.63736127E-07,0.39611,0.5,0.9
-3.6373536E-07,0.39612,0.5,0.9
-3.63734635E-07,0.39613,0.5,0.9
-3.6373396E-07,0.39614,0.5,0.9
-3.63733271E-07,0.39615,0.5,0.9
-3.63732511E-07,0.39616,0.5,0.9
-3.63731885E-07,0.39617,0.5,0.9
-3.63731139E-07,0.39618,0.5,0.9
-3.63730479E-07,0.39619,0.5,0.9
-3.63729775E-07,0.3962,0.5,0.9
-3.63729058E-07,0.39621,0.5,0.9
-3.63728383E-07,0.39622,0.5,0.9
-3.63727679E-07,0.39623,0.5,0.9
-3.63726897E-07,0.39624,0.5,0.9
-3.6372623E-07,0.39625,0.5,0.9
-3.63725555E-07,0.39626,0.5,0.9
-3.63724745E-07,0.39627,0.5,0.9
-3.63724162E-07,0.39628,0.5,0.9
-3.63723466E-07,0.39629,0.5,0.9
-3.63722727E-07,0.3963,0.5,0.9
-3.63722009E-07,0.39631,0.5,0.9
-3.63721277E-07,0.39632,0.5,0.9
-3.63720595E-07,0.39633,0.5,0.9
-3.63719927E-07,0.39634,0.5,0.9
-3.63719181E-07,0.39635,0.5,0.9
-3.63718492E-07,0.39636,0.5,0.9
-3.63717753E-07,0.39637,0.5,0.9
-3.63717071E-07,0.39638,0.5,0.9
-3.63716431E-07,0.39639,0.5,0.9
-3.63715621E-07,0.3964,0.5,0.9
-3.63714911E-07,0.39641,0.5,0.9
-3.63714271E-07,0.39642,0.5,0.9
-3.63713518E-07,0.39643,0.5,0.9
-3.63712871E-07,0.39644,0.5,0.9
-3.63712147E-07,0.39645,0.5,0.9
-3.63711379E-07,0.39646,0.5,0.9
-3.63710782E-07,0.39647,0.5,0.9
-3.63710008E-07,0.39648,0.5,0.9
-3.63709304E-07,0.39649,0.5,0.9
-3.63708629E-07,0.3965,0.5,0.9
-3.63707869E-07,0.39651,0.5,0.9
-3.6370708E-07,0.39652,0.5,0.9
-3.63706484E-07,0.39653,0.5,0.9
-3.63705709E-07,0.39654,0.5,0.9
-3.63705084E-07,0.39655,0.5,0.9
-3.63704402E-07,0.39656,0.5,0.9
-3.63703599E-07,0.39657,0.5,0.9
-3.63702945E-07,0.39658,0.5,0.9
-3.63702213E-07,0.39659,0.5,0.9
-3.63701503E-07,0.3966,0.5,0.9
-3.63700799E-07,0.39661,0.5,0.9
-3.63700082E-07,0.39662,0.5,0.9
-3.63699364E-07,0.39663,0.5,0.9
-3.63698653E-07,0.39664,0.5,0.9
-3.63697943E-07,0.39665,0.5,0.9
-3.63697218E-07,0.39666,0.5,0.9
-3.63696543E-07,0.39667,0.5,0.9
-3.63695847E-07,0.39668,0.5,0.9
-3.63695165E-07,0.39669,0.5,0.9
-3.63694383E-07,0.3967,0.5,0.9
-3.63693651E-07,0.39671,0.5,0.9
-3.63692997E-07,0.39672,0.5,0.9
-3.6369223E-07,0.39673,0.5,0.9
-3.63691527E-07,0.39674,0.5,0.9
-3.63690823E-07,0.39675,0.5,0.9
-3.63690084E-07,0.39676,0.5,0.9
-3.63689352E-07,0.39677,0.5,0.9
-3.63688727E-07,0.39678,0.5,0.9
-3.63687946E-07,0.39679,0.5,0.9
-3.63687263E-07,0.3968,0.5,0.9
-3.6368661E-07,0.39681,0.5,0.9
-3.636858E-07,0.39682,0.5,0.9
-3.63685139E-07,0.39683,0.5,0.9
-3.63684421E-07,0.39684,0.5,0.9
-3.63683711E-07,0.39685,0.5,0.9
-3.63682936E-07,0.39686,0.5,0.9
-3.6368224E-07,0.39687,0.5,0.9
-3.63681536E-07,0.39688,0.5,0.9
-3.6368084E-07,0.39689,0.5,0.9
-3.6368013E-07,0.3969,0.5,0.9
-3.63679341E-07,0.39691,0.5,0.9
-3.63678687E-07,0.39692,0.5,0.9
-3.63677934E-07,0.39693,0.5,0.9
-3.63677181E-07,0.39694,0.5,0.9
-3.63676563E-07,0.39695,0.5,0.9
-3.63675781E-07,0.39696,0.5,0.9
-3.63675085E-07,0.39697,0.5,0.9
-3.63674374E-07,0.39698,0.5,0.9
-3.63673635E-07,0.39699,0.5,0.9
-3.63672939E-07,0.397,0.5,0.9
-3.63672207E-07,0.39701,0.5,0.9
-3.63671461E-07,0.39702,0.5,0.9
-3.63670779E-07,0.39703,0.5,0.9
-3.63670026E-07,0.39704,0.5,0.9
-3.63669265E-07,0.39705,0.5,0.9
-3.63668661E-07,0.39706,0.5,0.9
-3.63667908E-07,0.39707,0.5,0.9
-3.63667141E-07,0.39708,0.5,0.9
-3.63666437E-07,0.39709,0.5,0.9
-3.63665734E-07,0.3971,0.5,0.9
-3.63665094E-07,0.39711,0.5,0.9
-3.63664327E-07,0.39712,0.5,0.9
-3.63663524E-07,0.39713,0.5,0.9
-3.63662913E-07,0.39714,0.5,0.9
-3.63662203E-07,0.39715,0.5,0.9
-3.63661421E-07,0.39716,0.5,0.9
-3.63660732E-07,0.39717,0.5,0.9
-3.63659964E-07,0.39718,0.5,0.9
-3.63659204E-07,0.39719,0.5,0.9
-3.63658529E-07,0.3972,0.5,0.9
-3.63657833E-07,0.39721,0.5,0.9
-3.63657072E-07,0.39722,0.5,0.9
-3.63656383E-07,0.39723,0.5,0.9
-3.6365563E-07,0.39724,0.5,0.9
-3.63654827E-07,0.39725,0.5,0.9
-3.63654181E-07,0.39726,0.5,0.9
-3.63653477E-07,0.39727,0.5,0.9
-3.63652774E-07,0.39728,0.5,0.9
-3.63652084E-07,0.39729,0.5,0.9
-3.63651267E-07,0.3973,0.5,0.9
-3.63650656E-07,0.39731,0.5,0.9
-3.63649853E-07,0.39732,0.5,0.9
-3.63649107E-07,0.39733,0.5,0.9
-3.63648446E-07,0.39734,0.5,0.9
-3.63647658E-07,0.39735,0.5,0.9
-3.63646912E-07,0.39736,0.5,0.9
-3.63646251E-07,0.39737,0.5,0.9
-3.63645484E-07,0.39738,0.5,0.9
-3.63644681E-07,0.39739,0.5,0.9
-3.63644077E-07,0.3974,0.5,0.9
-3.63643331E-07,0.39741,0.5,0.9
-3.63642535E-07,0.39742,0.5,0.9
-3.63641874E-07,0.39743,0.5,0.9
-3.63641121E-07,0.39744,0.5,0.9
-3.63640389E-07,0.39745,0.5,0.9
-3.63639693E-07,0.39746,0.5,0.9
-3.63638947E-07,0.39747,0.5,0.9
-3.63638293E-07,0.39748,0.5,0.9
-3.63637518E-07,0.39749,0.5,0.9
-3.63636772E-07,0.3975,0.5,0.9
-3.63636104E-07,0.39751,0.5,0.9
-3.63635323E-07,0.39752,0.5,0.9
-3.63634591E-07,0.39753,0.5,0.9
-3.63633887E-07,0.39754,0.5,0.9
-3.63633113E-07,0.39755,0.5,0.9
-3.63632374E-07,0.39756,0.5,0.9
-3.63631692E-07,0.39757,0.5,0.9
-3.63630974E-07,0.39758,0.5,0.9
-3.63630178E-07,0.39759,0.5,0.9
-3.63629454E-07,0.3976,0.5,0.9
-3.63628722E-07,0.39761,0.5,0.9
-3.63628033E-07,0.39762,0.5,0.9
-3.63627315E-07,0.39763,0.5,0.9
-3.63626583E-07,0.39764,0.5,0.9
-3.63625844E-07,0.39765,0.5,0.9
-3.63625084E-07,0.39766,0.5,0.9
-3.63624373E-07,0.39767,0.5,0.9
-3.63623649E-07,0.39768,0.5,0.9
-3.63622902E-07,0.39769,0.5,0.9
-3.63622128E-07,0.3977,0.5,0.9
-3.63621446E-07,0.39771,0.5,0.9
-3.63620686E-07,0.39772,0.5,0.9
-3.63619954E-07,0.39773,0.5,0.9
-3.63619236E-07,0.39774,0.5,0.9
-3.63618526E-07,0.39775,0.5,0.9
-3.63617758E-07,0.39776,0.5,0.9
-3.63617069E-07,0.39777,0.5,0.9
-3.63616302E-07,0.39778,0.5,0.9
-3.63615563E-07,0.39779,0.5,0.9
-3.63614873E-07,0.3978,0.5,0.9
-3.63614056E-07,0.39781,0.5,0.9
-3.63613417E-07,0.39782,0.5,0.9
-3.63612678E-07,0.39783,0.5,0.9
-3.63611882E-07,0.39784,0.5,0.9
-3.63611193E-07,0.39785,0.5,0.9
-3.63610432E-07,0.39786,0.5,0.9
-3.6360963E-07,0.39787,0.5,0.9
-3.63608997E-07,0.39788,0.5,0.9
-3.6360823E-07,0.39789,0.5,0.9
-3.63607484E-07,0.3979,0.5,0.9
-3.63606766E-07,0.39791,0.5,0.9
-3.63605999E-07,0.39792,0.5,0.9
-3.63605231E-07,0.39793,0.5,0.9
-3.63604535E-07,0.39794,0.5,0.9
-3.63603803E-07,0.39795,0.5,0.9
-3.63603036E-07,0.39796,0.5,0.9
-3.63602318E-07,0.39797,0.5,0.9
-3.636016E-07,0.39798,0.5,0.9
-3.63600861E-07,0.39799,0.5,0.9
-3.6360008E-07,0.398,0.5,0.9
-3.63599327E-07,0.39801,0.5,0.9
-3.63598573E-07,0.39802,0.5,0.9
-3.63597884E-07,0.39803,0.5,0.9
-3.63597152E-07,0.39804,0.5,0.9
-3.63596442E-07,0.39805,0.5,0.9
-3.63595689E-07,0.39806,0.5,0.9
-3.63594907E-07,0.39807,0.5,0.9
-3.63594232E-07,0.39808,0.5,0.9
-3.63593443E-07,0.39809,0.5,0.9
-3.63592662E-07,0.3981,0.5,0.9
-3.63592022E-07,0.39811,0.5,0.9
-3.6359129E-07,0.39812,0.5,0.9
-3.63590452E-07,0.39813,0.5,0.9
-3.63589827E-07,0.39814,0.5,0.9
-3.63589002E-07,0.39815,0.5,0.9
-3.63588256E-07,0.39816,0.5,0.9
-3.63587553E-07,0.39817,0.5,0.9
-3.63586771E-07,0.39818,0.5,0.9
-3.63586011E-07,0.39819,0.5,0.9
-3.63585329E-07,0.3982,0.5,0.9
-3.63584576E-07,0.39821,0.5,0.9
-3.63583759E-07,0.39822,0.5,0.9
-3.6358302E-07,0.39823,0.5,0.9
-3.63582302E-07,0.39824,0.5,0.9
-3.63581549E-07,0.39825,0.5,0.9
-3.63580838E-07,0.39826,0.5,0.9
-3.63580064E-07,0.39827,0.5,0.9
-3.63579403E-07,0.39828,0.5,0.9
-3.63578643E-07,0.39829,0.5,0.9
-3.63577861E-07,0.3983,0.5,0.9
-3.63577193E-07,0.39831,0.5,0.9
-3.63576355E-07,0.39832,0.5,0.9
-3.63575616E-07,0.39833,0.5,0.9
-3.63574927E-07,0.39834,0.5,0.9
-3.63574095E-07,0.39835,0.5,0.9
-3.63573356E-07,0.39836,0.5,0.9
-3.63572632E-07,0.39837,0.5,0.9
-3.63571928E-07,0.39838,0.5,0.9
-3.63571147E-07,0.39839,0.5,0.9
-3.6357045E-07,0.3984,0.5,0.9
-3.63569633E-07,0.39841,0.5,0.9
-3.63568866E-07,0.39842,0.5,0.9
-3.63568127E-07,0.39843,0.5,0.9
-3.63567409E-07,0.39844,0.5,0.9
-3.63566627E-07,0.39845,0.5,0.9
-3.63565945E-07,0.39846,0.5,0.9
-3.63565135E-07,0.39847,0.5,0.9
-3.63564361E-07,0.39848,0.5,0.9
-3.63563707E-07,0.39849,0.5,0.9
-3.63562918E-07,0.3985,0.5,0.9
-3.6356213E-07,0.39851,0.5,0.9
-3.63561419E-07,0.39852,0.5,0.9
-3.63560666E-07,0.39853,0.5,0.9
-3.63559877E-07,0.39854,0.5,0.9
-3.63559209E-07,0.39855,0.5,0.9
-3.63558392E-07,0.39856,0.5,0.9
-3.63557682E-07,0.39857,0.5,0.9
-3.63556936E-07,0.39858,0.5,0.9
-3.63556147E-07,0.39859,0.5,0.9
-3.63555408E-07,0.3986,0.5,0.9
-3.63554712E-07,0.39861,0.5,0.9
-3.63553902E-07,0.39862,0.5,0.9
-3.63553141E-07,0.39863,0.5,0.9
-3.63552367E-07,0.39864,0.5,0.9
-3.63551628E-07,0.39865,0.5,0.9
-3.63550946E-07,0.39866,0.5,0.9
-3.63550122E-07,0.39867,0.5,0.9
-3.63549404E-07,0.39868,0.5,0.9
-3.63548629E-07,0.39869,0.5,0.9
-3.63547869E-07,0.3987,0.5,0.9
-3.63547116E-07,0.39871,0.5,0.9
-3.63546413E-07,0.39872,0.5,0.9
-3.63545674E-07,0.39873,0.5,0.9
-3.63544842E-07,0.39874,0.5,0.9
-3.63544146E-07,0.39875,0.5,0.9
-3.6354335E-07,0.39876,0.5,0.9
-3.6354259E-07,0.39877,0.5,0.9
-3.63541879E-07,0.39878,0.5,0.9
-3.63541069E-07,0.39879,0.5,0.9
-3.6354033E-07,0.3988,0.5,0.9
-3.63539634E-07,0.39881,0.5,0.9
-3.6353881E-07,0.39882,0.5,0.9
-3.63538049E-07,0.39883,0.5,0.9
-3.6353736E-07,0.39884,0.5,0.9
-3.6353655E-07,0.39885,0.5,0.9
-3.63535868E-07,0.39886,0.5,0.9
-3.63535065E-07,0.39887,0.5,0.9
-3.63534312E-07,0.39888,0.5,0.9
-3.63533523E-07,0.39889,0.5,0.9
-3.63532799E-07,0.3989,0.5,0.9
-3.63532017E-07,0.39891,0.5,0.9
-3.63531235E-07,0.39892,0.5,0.9
-3.63530496E-07,0.39893,0.5,0.9
-3.63529722E-07,0.39894,0.5,0.9
-3.63529068E-07,0.39895,0.5,0.9
-3.63528258E-07,0.39896,0.5,0.9
-3.63527434E-07,0.39897,0.5,0.9
-3.63526738E-07,0.39898,0.5,0.9
-3.63525984E-07,0.39899,0.5,0.9
-3.63525203E-07,0.399,0.5,0.9
-3.63524485E-07,0.39901,0.5,0.9
-3.63523711E-07,0.39902,0.5,0.9
-3.63522894E-07,0.39903,0.5,0.9
-3.63522197E-07,0.39904,0.5,0.9
-3.63521387E-07,0.39905,0.5,0.9
-3.63520599E-07,0.39906,0.5,0.9
-3.63519938E-07,0.39907,0.5,0.9
-3.63519135E-07,0.39908,0.5,0.9
-3.63518275E-07,0.39909,0.5,0.9
-3.63517586E-07,0.3991,0.5,0.9
-3.63516804E-07,0.39911,0.5,0.9
-3.63516065E-07,0.39912,0.5,0.9
-3.63515319E-07,0.39913,0.5,0.9
-3.63514559E-07,0.39914,0.5,0.9
-3.63513792E-07,0.39915,0.5,0.9
-3.63512989E-07,0.39916,0.5,0.9
-3.63512221E-07,0.39917,0.5,0.9
-3.63511425E-07,0.39918,0.5,0.9
-3.63510765E-07,0.39919,0.5,0.9
-3.63509969E-07,0.3992,0.5,0.9
-3.63509173E-07,0.39921,0.5,0.9
-3.6350842E-07,0.39922,0.5,0.9
-3.6350766E-07,0.39923,0.5,0.9
-3.6350685E-07,0.39924,0.5,0.9
-3.63506153E-07,0.39925,0.5,0.9
-3.63505364E-07,0.39926,0.5,0.9
-3.63504569E-07,0.39927,0.5,0.9
-3.63503823E-07,0.39928,0.5,0.9
-3.63503055E-07,0.39929,0.5,0.9
-3.63502245E-07,0.3993,0.5,0.9
-3.63501563E-07,0.39931,0.5,0.9
-3.63500796E-07,0.39932,0.5,0.9
-3.6349995E-07,0.39933,0.5,0.9
-3.63499247E-07,0.39934,0.5,0.9
-3.63498472E-07,0.39935,0.5,0.9
-3.63497669E-07,0.39936,0.5,0.9
-3.63496923E-07,0.39937,0.5,0.9
-3.63496149E-07,0.39938,0.5,0.9
-3.63495332E-07,0.39939,0.5,0.9
-3.63494621E-07,0.3994,0.5,0.9
-3.63493832E-07,0.39941,0.5,0.9
-3.63493051E-07,0.39942,0.5,0.9
-3.63492369E-07,0.39943,0.5,0.9
-3.63491573E-07,0.39944,0.5,0.9
-3.63490756E-07,0.39945,0.5,0.9
-3.63489995E-07,0.39946,0.5,0.9
-3.63489228E-07,0.39947,0.5,0.9
-3.63488418E-07,0.39948,0.5,0.9
-3.63487715E-07,0.39949,0.5,0.9
-3.63486862E-07,0.3995,0.5,0.9
-3.63486159E-07,0.39951,0.5,0.9
-3.63485285E-07,0.39952,0.5,0.9
-3.63484595E-07,0.39953,0.5,0.9
-3.63483821E-07,0.39954,0.5,0.9
-3.63483103E-07,0.39955,0.5,0.9
-3.63482258E-07,0.39956,0.5,0.9
-3.63481533E-07,0.39957,0.5,0.9
-3.63480815E-07,0.39958,0.5,0.9
-3.63479998E-07,0.39959,0.5,0.9
-3.63479181E-07,0.3996,0.5,0.9
-3.6347847E-07,0.39961,0.5,0.9
-3.63477589E-07,0.39962,0.5,0.9
-3.63476843E-07,0.39963,0.5,0.9
-3.63476147E-07,0.39964,0.5,0.9
-3.63475273E-07,0.39965,0.5,0.9
-3.63474605E-07,0.39966,0.5,0.9
-3.63473866E-07,0.39967,0.5,0.9
-3.63472971E-07,0.39968,0.5,0.9
-3.63472253E-07,0.39969,0.5,0.9
-3.6347145E-07,0.3997,0.5,0.9
-3.63470697E-07,0.39971,0.5,0.9
-3.63469923E-07,0.39972,0.5,0.9
-3.63469134E-07,0.39973,0.5,0.9
-3.6346831E-07,0.39974,0.5,0.9
-3.63467599E-07,0.39975,0.5,0.9
-3.63466775E-07,0.39976,0.5,0.9
-3.63466E-07,0.39977,0.5,0.9
-3.63465269E-07,0.39978,0.5,0.9
-3.63464466E-07,0.39979,0.5,0.9
-3.63463649E-07,0.3998,0.5,0.9
-3.63462938E-07,0.39981,0.5,0.9
-3.63462163E-07,0.39982,0.5,0.9
-3.63461325E-07,0.39983,0.5,0.9
-3.634606E-07,0.39984,0.5,0.9
-3.6345984E-07,0.39985,0.5,0.9
-3.6345898E-07,0.39986,0.5,0.9
-3.6345827E-07,0.39987,0.5,0.9
-3.6345746E-07,0.39988,0.5,0.9
-3.63456685E-07,0.39989,0.5,0.9
-3.63455975E-07,0.3999,0.5,0.9
-3.63455108E-07,0.39991,0.5,0.9
-3.6345434E-07,0.39992,0.5,0.9
-3.63453651E-07,0.39993,0.5,0.9
-3.63452827E-07,0.39994,0.5,0.9
-3.63452045E-07,0.39995,0.5,0.9
-3.63451221E-07,0.39996,0.5,0.9
-3.6345044E-07,0.39997,0.5,0.9
-3.63449644E-07,0.39998,0.5,0.9
-3.63448898E-07,0.39999,0.5,0.9
-3.63448088E-07,0.4,0.5,0.9
-3.63447342E-07,0.40001,0.5,0.9
-3.63446517E-07,0.40002,0.5,0.9
-3.63445743E-07,0.40003,0.5,0.9
-3.63444926E-07,0.40004,0.5,0.9
-3.63444229E-07,0.40005,0.5,0.9
-3.63443419E-07,0.40006,0.5,0.9
-3.63442602E-07,0.40007,0.5,0.9
-3.63441835E-07,0.40008,0.5,0.9
-3.63441131E-07,0.40009,0.5,0.9
-3.6344025E-07,0.4001,0.5,0.9
-3.63439561E-07,0.40011,0.5,0.9
-3.63438701E-07,0.40012,0.5,0.9
-3.63437877E-07,0.40013,0.5,0.9
-3.63437124E-07,0.40014,0.5,0.9
-3.63436321E-07,0.40015,0.5,0.9
-3.63435504E-07,0.40016,0.5,0.9
-3.63434843E-07,0.40017,0.5,0.9
-3.63433905E-07,0.40018,0.5,0.9
-3.63433152E-07,0.40019,0.5,0.9
-3.63432363E-07,0.4002,0.5,0.9
-3.6343166E-07,0.40021,0.5,0.9
-3.63430836E-07,0.40022,0.5,0.9
-3.63430019E-07,0.40023,0.5,0.9
-3.63429322E-07,0.40024,0.5,0.9
-3.63428455E-07,0.40025,0.5,0.9
-3.63427667E-07,0.40026,0.5,0.9
-3.6342685E-07,0.40027,0.5,0.9
-3.63426118E-07,0.40028,0.5,0.9
-3.63425343E-07,0.40029,0.5,0.9
-3.63424547E-07,0.4003,0.5,0.9
-3.63423723E-07,0.40031,0.5,0.9
-3.63422906E-07,0.40032,0.5,0.9
-3.63422139E-07,0.40033,0.5,0.9
-3.63421393E-07,0.40034,0.5,0.9
-3.63420554E-07,0.40035,0.5,0.9
-3.63419751E-07,0.40036,0.5,0.9
-3.63419026E-07,0.40037,0.5,0.9
-3.63418145E-07,0.40038,0.5,0.9
-3.63417463E-07,0.40039,0.5,0.9
-3.63416618E-07,0.4004,0.5,0.9
-3.63415801E-07,0.40041,0.5,0.9
-3.63415062E-07,0.40042,0.5,0.9
-3.63414237E-07,0.40043,0.5,0.9
-3.63413434E-07,0.40044,0.5,0.9
-3.6341266E-07,0.40045,0.5,0.9
-3.63411857E-07,0.40046,0.5,0.9
-3.6341104E-07,0.40047,0.5,0.9
-3.63410237E-07,0.40048,0.5,0.9
-3.63409505E-07,0.40049,0.5,0.9
-3.63408667E-07,0.4005,0.5,0.9
-3.63407949E-07,0.40051,0.5,0.9
-3.63407089E-07,0.40052,0.5,0.9
-3.63406301E-07,0.40053,0.5,0.9
-3.6340554E-07,0.40054,0.5,0.9
-3.63404752E-07,0.40055,0.5,0.9
-3.63403913E-07,0.40056,0.5,0.9
-3.63403153E-07,0.40057,0.5,0.9
-3.6340235E-07,0.40058,0.5,0.9
-3.63401519E-07,0.40059,0.5,0.9
-3.63400737E-07,0.4006,0.5,0.9
-3.63399948E-07,0.40061,0.5,0.9
-3.6339911E-07,0.40062,0.5,0.9
-3.63398378E-07,0.40063,0.5,0.9
-3.63397589E-07,0.40064,0.5,0.9
-3.63396694E-07,0.40065,0.5,0.9
-3.63395962E-07,0.40066,0.5,0.9
-3.63395145E-07,0.40067,0.5,0.9
-3.63394342E-07,0.40068,0.5,0.9
-3.63393603E-07,0.40069,0.5,0.9
-3.63392807E-07,0.4007,0.5,0.9
-3.63392019E-07,0.40071,0.5,0.9
-3.63391209E-07,0.40072,0.5,0.9
-3.63390377E-07,0.40073,0.5,0.9
-3.63389546E-07,0.40074,0.5,0.9
-3.63388793E-07,0.40075,0.5,0.9
-3.63387969E-07,0.40076,0.5,0.9
-3.63387166E-07,0.40077,0.5,0.9
-3.6338642E-07,0.40078,0.5,0.9
-3.63385581E-07,0.40079,0.5,0.9
-3.63384778E-07,0.4008,0.5,0.9
-3.63383975E-07,0.40081,0.5,0.9
-3.63383222E-07,0.40082,0.5,0.9
-3.63382348E-07,0.40083,0.5,0.9
-3.63381623E-07,0.40084,0.5,0.9
-3.63380714E-07,0.40085,0.5,0.9
-3.63379996E-07,0.40086,0.5,0.9
-3.63379172E-07,0.40087,0.5,0.9
-3.63378327E-07,0.40088,0.5,0.9
-3.63377559E-07,0.40089,0.5,0.9
-3.63376707E-07,0.4009,0.5,0.9
-3.63375932E-07,0.40091,0.5,0.9
-3.63375172E-07,0.40092,0.5,0.9
-3.63374312E-07,0.40093,0.5,0.9
-3.63373559E-07,0.40094,0.5,0.9
-3.63372727E-07,0.40095,0.5,0.9
-3.63371853E-07,0.40096,0.5,0.9
-3.63371129E-07,0.40097,0.5,0.9
-3.6337034E-07,0.40098,0.5,0.9
-3.63369494E-07,0.40099,0.5,0.9
-3.63368677E-07,0.401,0.5,0.9
-3.63367931E-07,0.40101,0.5,0.9
-3.63367043E-07,0.40102,0.5,0.9
-3.63366311E-07,0.40103,0.5,0.9
-3.63365473E-07,0.40104,0.5,0.9
-3.63364606E-07,0.40105,0.5,0.9
-3.63363903E-07,0.40106,0.5,0.9
-3.63363064E-07,0.40107,0.5,0.9
-3.6336224E-07,0.40108,0.5,0.9
-3.63361437E-07,0.40109,0.5,0.9
-3.63360613E-07,0.4011,0.5,0.9
-3.63359781E-07,0.40111,0.5,0.9
-3.63359014E-07,0.40112,0.5,0.9
-3.63358197E-07,0.40113,0.5,0.9
-3.63357358E-07,0.40114,0.5,0.9
-3.63356591E-07,0.40115,0.5,0.9
-3.63355753E-07,0.40116,0.5,0.9
-3.63354964E-07,0.40117,0.5,0.9
-3.63354189E-07,0.40118,0.5,0.9
-3.63353372E-07,0.40119,0.5,0.9
-3.63352541E-07,0.4012,0.5,0.9
-3.63351759E-07,0.40121,0.5,0.9
-3.63350914E-07,0.40122,0.5,0.9
-3.63350111E-07,0.40123,0.5,0.9
-3.63349308E-07,0.40124,0.5,0.9
-3.63348498E-07,0.40125,0.5,0.9
-3.63347603E-07,0.40126,0.5,0.9
-3.63346849E-07,0.40127,0.5,0.9
-3.63346075E-07,0.40128,0.5,0.9
-3.63345229E-07,0.40129,0.5,0.9
-3.6334437E-07,0.4013,0.5,0.9
-3.63343638E-07,0.40131,0.5,0.9
-3.63342757E-07,0.40132,0.5,0.9
-3.63341968E-07,0.40133,0.5,0.9
-3.63341186E-07,0.40134,0.5,0.9
-3.63340348E-07,0.40135,0.5,0.9
-3.63339538E-07,0.40136,0.5,0.9
-3.63338792E-07,0.40137,0.5,0.9
-3.63337882E-07,0.40138,0.5,0.9
-3.63337058E-07,0.40139,0.5,0.9
-3.63336305E-07,0.4014,0.5,0.9
-3.63335481E-07,0.40141,0.5,0.9
-3.63334642E-07,0.40142,0.5,0.9
-3.63333882E-07,0.40143,0.5,0.9
-3.63333022E-07,0.40144,0.5,0.9
-3.63332212E-07,0.40145,0.5,0.9
-3.63331388E-07,0.40146,0.5,0.9
-3.63330557E-07,0.40147,0.5,0.9
-3.63329747E-07,0.40148,0.5,0.9
-3.63328965E-07,0.40149,0.5,0.9
-3.6332812E-07,0.4015,0.5,0.9
-3.6332726E-07,0.40151,0.5,0.9
-3.63326535E-07,0.40152,0.5,0.9
-3.63325654E-07,0.40153,0.5,0.9
-3.6332488E-07,0.40154,0.5,0.9
-3.63324041E-07,0.40155,0.5,0.9
-3.63323188E-07,0.40156,0.5,0.9
-3.63322293E-07,0.40157,0.5,0.9
-3.63321554E-07,0.40158,0.5,0.9
-3.63320773E-07,0.40159,0.5,0.9
-3.63319948E-07,0.4016,0.5,0.9
-3.63319096E-07,0.40161,0.5,0.9
-3.6331835E-07,0.40162,0.5,0.9
-3.63317447E-07,0.40163,0.5,0.9
-3.63316602E-07,0.40164,0.5,0.9
-3.63315841E-07,0.40165,0.5,0.9
-3.63314911E-07,0.40166,0.5,0.9
-3.63314186E-07,0.40167,0.5,0.9
-3.63313418E-07,0.40168,0.5,0.9
-3.63312495E-07,0.40169,0.5,0.9
-3.63311678E-07,0.4017,0.5,0.9
-3.63310853E-07,0.40171,0.5,0.9
-3.63310065E-07,0.40172,0.5,0.9
-3.63309248E-07,0.40173,0.5,0.9
-3.6330848E-07,0.40174,0.5,0.9
-3.63307635E-07,0.40175,0.5,0.9
-3.63306732E-07,0.40176,0.5,0.9
-3.63305993E-07,0.40177,0.5,0.9
-3.63305169E-07,0.40178,0.5,0.9
-3.63304345E-07,0.40179,0.5,0.9
-3.63303471E-07,0.4018,0.5,0.9
-3.63302668E-07,0.40181,0.5,0.9
-3.63301844E-07,0.40182,0.5,0.9
-3.63300977E-07,0.40183,0.5,0.9
-3.63300131E-07,0.40184,0.5,0.9
-3.632993E-07,0.40185,0.5,0.9
-3.63298511E-07,0.40186,0.5,0.9
